sample-id	Target	Harvest_ID	Block_row_column	Sp_speed	Stress	Speed	Block	Rows	Columns	root_weight	Nucleic_Acid_ngul	Plate_name	Plate_postion	Plate_row	Plate_column	GQ_submission_order	sample_type	greenhouse_compartment	greenhouse_table	Sp_full_name	Sp_abb_name	Sp_Tribe	Sp_Lineage_Walden	Sp_Family	Sp_Guest	Roots	Shoot_.DryWeight	Rainbow	Broken	Flowering	soil_moisture	Missing	Notes_1	Notes_2	Rainbow.batch	barcode	Amplicon_concentation_ngul
Blank_M5_ITS	ITS	Blank_M5	Blank	M5	Blank	Medium	Blank	Blank	Blank	Blank	6.9	M4_M5	H12	H	12	882	Blank	2.1	15_16	Descurainia_sophiades	Ds	Descurainieae	lineage_I	Brassicaceae	no											VAL12505817-H12	2.617
913_ITS	ITS	913	1.2.17	M7	Control	Medium	1	2	17	0.3740625	96.1	M7_S11	A1	A	1	883	rhizoplane	2.12	1_2	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.297	0	0	0	normal	0				VAL12505818-A01	27.546
914_ITS	ITS	914	2.2.6	M7	Control	Medium	2	2	6	0.4240625	93.7	M7_S11	B1	B	1	884	rhizoplane	2.12	1_2	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.349	0	0	0	normal	0				VAL12505818-B01	31.692
915_ITS	ITS	915	3.5.2	M7	Control	Medium	3	5	2	0.4140625	69.4	M7_S11	C1	C	1	885	rhizoplane	2.12	3_4	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.377	0	0	0	normal	0				VAL12505818-C01	26.352
916_ITS	ITS	916	4.4.8	M7	Control	Medium	4	4	8	0.3840625	74.8	M7_S11	D1	D	1	886	rhizoplane	2.12	3_4	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			Agros 1st batch	VAL12505818-D01	25.045
917_ITS	ITS	917	5.6.4	M7	Control	Medium	5	6	4	0.4340625	102.8	M7_S11	E1	E	1	887	rhizoplane	2.12	5_6	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.304	0	0	0	normal	0				VAL12505818-E01	27.85
918_ITS	ITS	918	6.4.9	M7	Control	Medium	6	4	9	0.3640625	84.7	M7_S11	F1	F	1	888	rhizoplane	2.12	5_6	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.347	0	0	0	normal	0				VAL12505818-F01	24.05
919_ITS	ITS	919	7.6.7	M7	Control	Medium	7	6	7	0.6040625	81.5	M7_S11	G1	G	1	889	rhizoplane	2.12	7_8	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.313	0	0	0	normal	0				VAL12505818-G01	24.369
920_ITS	ITS	920	8.1.13	M7	Control	Medium	8	1	13	0.2940625	47.8	M7_S11	H1	H	1	890	rhizoplane	2.12	7_8	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			Agros 1st batch	VAL12505818-H01	22.96
921_ITS	ITS	921	9.6.14	M7	Control	Medium	9	6	14	0.2840625	76.7	M7_S11	A2	A	2	891	rhizoplane	2.1	9_10	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			Agros 1st batch	VAL12505818-A02	29.344
922_ITS	ITS	922	10.6.12	M7	Control	Medium	10	6	12	1.2540625	52	M7_S11	B2	B	2	892	rhizoplane	2.1	9_10	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.255	0	0	0	normal	0				VAL12505818-B02	28.113
923_ITS	ITS	923	11.4.15	M7	Control	Medium	11	4	15	0.7440625	63.4	M7_S11	C2	C	2	893	rhizoplane	2.1	11_12	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.287	0	0	0	normal	0				VAL12505818-C02	22.105
924_ITS	ITS	924	12.2.5	M7	Control	Medium	12	2	5	0.3740625	79.7	M7_S11	D2	D	2	894	rhizoplane	2.1	11_12	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.291	0	0	0	normal	0				VAL12505818-D02	25.58
925_ITS	ITS	925	13.1.11	M7	Control	Medium	13	1	11	0.5240625	75.2	M7_S11	E2	E	2	895	rhizoplane	2.1	13_14	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.376	0	0	0	normal	0				VAL12505818-E02	25.25
926_ITS	ITS	926	14.2.10	M7	Control	Medium	14	2	10	0.3740625	81.2	M7_S11	F2	F	2	896	rhizoplane	2.1	13_14	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			Agros 1st batch	VAL12505818-F02	21.942
927_ITS	ITS	927	15.2.1	M7	Control	Medium	15	2	1	0.4340625	97.8	M7_S11	G2	G	2	897	rhizoplane	2.1	15_16	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.325	0	0	0	normal	0				VAL12505818-G02	23.257
928_ITS	ITS	928	16.4.16	M7	Control	Medium	16	4	16	0.3840625	107.7	M7_S11	H2	H	2	898	rhizoplane	2.1	15_16	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.362	0	0	0	normal	0				VAL12505818-H02	22.022
929_ITS	ITS	929	1.6.6	M7	MeJA	Medium	1	6	6	0.2440625	53.3	M7_S11	A3	A	3	899	rhizoplane	2.12	1_2	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.212	0	0	0	normal	0				VAL12505818-A03	23.061
930_ITS	ITS	930	2.4.1	M7	MeJA	Medium	2	4	1	0.2740625	65.9	M7_S11	B3	B	3	900	rhizoplane	2.12	1_2	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.235	0	0	0	normal	0				VAL12505818-B03	25.103
931_ITS	ITS	931	3.1.16	M7	MeJA	Medium	3	1	16	0.3940625	69.3	M7_S11	C3	C	3	901	rhizoplane	2.12	3_4	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.214	0	0	0	normal	0				VAL12505818-C03	23.803
932_ITS	ITS	932	4.2.14	M7	MeJA	Medium	4	2	14	0.2840625	71.4	M7_S11	D3	D	3	902	rhizoplane	2.12	3_4	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0				VAL12505818-D03	28.567
933_ITS	ITS	933	5.4.8	M7	MeJA	Medium	5	4	8	0.2840625	106.1	M7_S11	E3	E	3	903	rhizoplane	2.12	5_6	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.272	0	0	0	normal	0				VAL12505818-E03	26.115
934_ITS	ITS	934	6.4.3	M7	MeJA	Medium	6	4	3	0.2640625	66.6	M7_S11	F3	F	3	904	rhizoplane	2.12	5_6	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.216	0	0	0	normal	0				VAL12505818-F03	24.015
935_ITS	ITS	935	7.1.10	M7	MeJA	Medium	7	1	10	0.3040625	64.4	M7_S11	G3	G	3	905	rhizoplane	2.12	7_8	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.275	0	0	0	normal	0				VAL12505818-G03	21.365
936_ITS	ITS	936	8.4.7	M7	MeJA	Medium	8	4	7	0.2740625	63.9	M7_S11	H3	H	3	906	rhizoplane	2.12	7_8	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			Agros 1st batch	VAL12505818-H03	26.361
937_ITS	ITS	937	9.2.12	M7	MeJA	Medium	9	2	12	0.1940625	92.4	M7_S11	A4	A	4	907	rhizoplane	2.1	9_10	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			Agros 1st batch	VAL12505818-A04	25.31
938_ITS	ITS	938	10.3.5	M7	MeJA	Medium	10	3	5	0.3240625	101.7	M7_S11	B4	B	4	908	rhizoplane	2.1	9_10	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.315	0	0	0	normal	0				VAL12505818-B04	24.934
939_ITS	ITS	939	11.5.2	M7	MeJA	Medium	11	5	2	0.2140625	108.1	M7_S11	C4	C	4	909	rhizoplane	2.1	11_12	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.217	0	0	0	normal	0				VAL12505818-C04	37.228
940_ITS	ITS	940	12.3.15	M7	MeJA	Medium	12	3	15	0.1940625	57.5	M7_S11	D4	D	4	910	rhizoplane	2.1	11_12	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.236	0	0	0	normal	0				VAL12505818-D04	25.181
941_ITS	ITS	941	13.6.17	M7	MeJA	Medium	13	6	17	0.2840625	71.9	M7_S11	E4	E	4	911	rhizoplane	2.1	13_14	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.246	0	0	0	normal	0				VAL12505818-E04	24.888
942_ITS	ITS	942	14.4.4	M7	MeJA	Medium	14	4	4	0.3540625	85.7	M7_S11	F4	F	4	912	rhizoplane	2.1	13_14	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			Agros 1st batch	VAL12505818-F04	25.674
943_ITS	ITS	943	15.3.11	M7	MeJA	Medium	15	3	11	0.2240625	78.6	M7_S11	G4	G	4	913	rhizoplane	2.1	15_16	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.248	0	0	0	normal	0				VAL12505818-G04	24.635
944_ITS	ITS	944	16.3.13	M7	MeJA	Medium	16	3	13	0.2440625	97	M7_S11	H4	H	4	914	rhizoplane	2.1	15_16	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.169	0	0	0	normal	0				VAL12505818-H04	23.108
945_ITS	ITS	945	1.1.4	M7	SA	Medium	1	1	4	0.3540625	44.3	M7_S11	A5	A	5	915	rhizoplane	2.12	1_2	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.294	0	0	0	normal	0				VAL12505818-A05	20.975
946_ITS	ITS	946	2.5.8	M7	SA	Medium	2	5	8	0.2240625	46.6	M7_S11	B5	B	5	916	rhizoplane	2.12	1_2	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.133	0	0	0	normal	0				VAL12505818-B05	23.843
947_ITS	ITS	947	3.3.10	M7	SA	Medium	3	3	10	0.3340625	71.3	M7_S11	C5	C	5	917	rhizoplane	2.12	3_4	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.209	0	0	0	normal	0				VAL12505818-C05	25.671
948_ITS	ITS	948	4.4.5	M7	SA	Medium	4	4	5	0.2640625	86.8	M7_S11	D5	D	5	918	rhizoplane	2.12	3_4	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			Agros 1st batch	VAL12505818-D05	24.968
949_ITS	ITS	949	5.6.9	M7	SA	Medium	5	6	9	0.3440625	104.8	M7_S11	E5	E	5	919	rhizoplane	2.12	5_6	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.297	0	0	0	normal	0				VAL12505818-E05	24.955
950_ITS	ITS	950	6.1.16	M7	SA	Medium	6	1	16	0.3440625	89.4	M7_S11	F5	F	5	920	rhizoplane	2.12	5_6	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.311	0	0	0	normal	0				VAL12505818-F05	25.348
952_ITS	ITS	952	8.3.1	M7	SA	Medium	8	3	1	0.3240625	71.6	M7_S11	G5	G	5	921	rhizoplane	2.12	7_8	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			Agros 1st batch	VAL12505818-G05	23.935
953_ITS	ITS	953	9.3.2	M7	SA	Medium	9	3	2	0.2840625	77.8	M7_S11	H5	H	5	922	rhizoplane	2.1	9_10	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			Agros 1st batch	VAL12505818-H05	25.976
954_ITS	ITS	954	10.5.12	M7	SA	Medium	10	5	12	0.4040625	109.3	M7_S11	A6	A	6	923	rhizoplane	2.1	9_10	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.344	0	0	0	normal	0				VAL12505818-A06	24.998
955_ITS	ITS	955	11.3.7	M7	SA	Medium	11	3	7	0.3940625	103.2	M7_S11	B6	B	6	924	rhizoplane	2.1	11_12	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.347	0	0	0	normal	0				VAL12505818-B06	22.744
956_ITS	ITS	956	12.1.6	M7	SA	Medium	12	1	6	0.3740625	96.9	M7_S11	C6	C	6	925	rhizoplane	2.1	11_12	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.286	0	0	0	normal	0				VAL12505818-C06	30.86
957_ITS	ITS	957	13.2.3	M7	SA	Medium	13	2	3	0.5440625	87.9	M7_S11	D6	D	6	926	rhizoplane	2.1	13_14	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.46	0	0	0	normal	0				VAL12505818-D06	26.146
958_ITS	ITS	958	14.4.15	M7	SA	Medium	14	4	15	0.3040625	84.7	M7_S11	E6	E	6	927	rhizoplane	2.1	13_14	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			Agros 1st batch	VAL12505818-E06	25.009
959_ITS	ITS	959	15.5.11	M7	SA	Medium	15	5	11	0.4540625	109.1	M7_S11	F6	F	6	928	rhizoplane	2.1	15_16	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.335	0	0	0	normal	0				VAL12505818-F06	24.596
960_ITS	ITS	960	16.4.14	M7	SA	Medium	16	4	14	0.3840625	142.3	M7_S11	G6	G	6	929	rhizoplane	2.1	15_16	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no	1	0.334	0	0	0	normal	0				VAL12505818-G06	23.87
Blank_M7_ITS	ITS	Blank_M7	Blank	M7	Blank	Medium	Blank	Blank	Blank	Blank	6.4	M7_S11	H6	H	6	930	Blank	2.1	15_16	Turritis_glabra	Tg	Turritideae	lineage_I	Brassicaceae	no											VAL12505818-H06	3.376
1441_ITS	ITS	1441	1.6.9	S11	Control	Slow	1	6	9	0.2440625	55	M7_S11	A7	A	7	931	rhizoplane	2.12	1_2	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.315	0	0	0	normal	0				VAL12505818-A07	27.578
1443_ITS	ITS	1443	3.3.8	S11	Control	Slow	3	3	8	0.5740625	102.3	M7_S11	B7	B	7	932	rhizoplane	2.12	3_4	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.813	0	0	0	normal	0				VAL12505818-B07	25.597
1444_ITS	ITS	1444	4.2.15	S11	Control	Slow	4	2	15	0.3940625	98.6	M7_S11	C7	C	7	933	rhizoplane	2.12	3_4	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505818-C07	22.519
1445_ITS	ITS	1445	5.5.6	S11	Control	Slow	5	5	6	0.5040625	55.8	M7_S11	D7	D	7	934	rhizoplane	2.12	5_6	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.523	0	0	0	normal	0				VAL12505818-D07	27.479
1446_ITS	ITS	1446	6.2.7	S11	Control	Slow	6	2	7	0.2640625	57.1	M7_S11	E7	E	7	935	rhizoplane	2.12	5_6	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.545	0	0	0	normal	0				VAL12505818-E07	26.762
1447_ITS	ITS	1447	7.4.12	S11	Control	Slow	7	4	12	1.1340625	54.3	M7_S11	F7	F	7	936	rhizoplane	2.12	7_8	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505818-F07	25.985
1448_ITS	ITS	1448	8.2.3	S11	Control	Slow	8	2	3	0.5540625	59	M7_S11	G7	G	7	937	rhizoplane	2.12	7_8	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.32	0	0	0	wet	0				VAL12505818-G07	26.422
1449_ITS	ITS	1449	9.5.17	S11	Control	Slow	9	5	17	0.6440625	108.1	M7_S11	H7	H	7	938	rhizoplane	2.1	9_10	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.458	0	0	0	normal	0				VAL12505818-H07	24.629
1450_ITS	ITS	1450	10.1.1	S11	Control	Slow	10	1	1	1.2140625	184.6	M7_S11	A8	A	8	939	rhizoplane	2.1	9_10	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.512	0	0	0	wet	0				VAL12505818-A08	2.558
1451_ITS	ITS	1451	11.5.10	S11	Control	Slow	11	5	10	0.2640625	62.8	M7_S11	B8	B	8	940	rhizoplane	2.1	11_12	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.461	0	0	0	normal	0				VAL12505818-B08	22.785
1452_ITS	ITS	1452	12.1.4	S11	Control	Slow	12	1	4	0.1740625	57.2	M7_S11	C8	C	8	941	rhizoplane	2.1	11_12	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505818-C08	28.819
1453_ITS	ITS	1453	13.1.13	S11	Control	Slow	13	1	13	1.0740625	141.2	M7_S11	D8	D	8	942	rhizoplane	2.1	13_14	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.489	0	0	0	wet	0				VAL12505818-D08	19.875
1454_ITS	ITS	1454	14.4.2	S11	Control	Slow	14	4	2	0.7740625	335.3	M7_S11	E8	E	8	943	rhizoplane	2.1	13_14	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.772	0	0	0	normal	0				VAL12505818-E08	4.447
1455_ITS	ITS	1455	15.5.5	S11	Control	Slow	15	5	5	1.6840625	150.4	M7_S11	F8	F	8	944	rhizoplane	2.1	15_16	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1		1	1	0	normal	0				VAL12505818-F08	21.675
1456_ITS	ITS	1456	16.3.11	S11	Control	Slow	16	3	11	0.8340625	249.3	M7_S11	G8	G	8	945	rhizoplane	2.1	15_16	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.625	0	1	0	normal	0				VAL12505818-G08	2.45
1457_ITS	ITS	1457	1.5.4	S11	MeJA	Slow	1	5	4	0.1640625	41.7	M7_S11	H8	H	8	946	rhizoplane	2.12	1_2	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.175	0	0	0	wet	0				VAL12505818-H08	22.043
1458_ITS	ITS	1458	2.1.6	S11	MeJA	Slow	2	1	6	0.2340625	34.5	M7_S11	A9	A	9	947	rhizoplane	2.12	1_2	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.241	0	0	0	wet	0				VAL12505818-A09	25.008
1459_ITS	ITS	1459	3.2.12	S11	MeJA	Slow	3	2	12	0.6140625	119.8	M7_S11	B9	B	9	948	rhizoplane	2.12	3_4	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.47	0	0	0	normal	0				VAL12505818-B09	24.874
1460_ITS	ITS	1460	4.1.17	S11	MeJA	Slow	4	1	17	0.5840625	116.4	M7_S11	C9	C	9	949	rhizoplane	2.12	3_4	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1		1	1	0	normal	0				VAL12505818-C09	25.538
1461_ITS	ITS	1461	5.2.7	S11	MeJA	Slow	5	2	7	0.4240625	146.9	M7_S11	D9	D	9	950	rhizoplane	2.12	5_6	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.464	0	0	0	normal	0				VAL12505818-D09	25.873
1462_ITS	ITS	1462	6.5.15	S11	MeJA	Slow	6	5	15	0.2340625	61.7	M7_S11	E9	E	9	951	rhizoplane	2.12	5_6	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.464	0	0	0	wet	0				VAL12505818-E09	28.461
1463_ITS	ITS	1463	7.3.5	S11	MeJA	Slow	7	3	5	0.2640625	73	M7_S11	F9	F	9	952	rhizoplane	2.12	7_8	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505818-F09	27.771
1464_ITS	ITS	1464	8.3.2	S11	MeJA	Slow	8	3	2	0.1440625	38.5	M7_S11	G9	G	9	953	rhizoplane	2.12	7_8	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.197	0	0	0	normal	0				VAL12505818-G09	25.908
1465_ITS	ITS	1465	9.5.10	S11	MeJA	Slow	9	5	10	0.3040625	136.1	M7_S11	H9	H	9	954	rhizoplane	2.1	9_10	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.242	0	0	0	wet	0				VAL12505818-H09	25.956
1466_ITS	ITS	1466	10.1.3	S11	MeJA	Slow	10	1	3	0.2640625	63.4	M7_S11	A10	A	10	955	rhizoplane	2.1	9_10	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.272	0	0	0	wet	0				VAL12505818-A10	24.628
1467_ITS	ITS	1467	11.5.16	S11	MeJA	Slow	11	5	16	0.3240625	42.7	M7_S11	B10	B	10	956	rhizoplane	2.1	11_12	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.26	0	0	0	wet	0				VAL12505818-B10	24.837
1468_ITS	ITS	1468	12.4.14	S11	MeJA	Slow	12	4	14	0.4840625	75.5	M7_S11	C10	C	10	957	rhizoplane	2.1	11_12	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	wet	0				VAL12505818-C10	24.618
1469_ITS	ITS	1469	13.5.8	S11	MeJA	Slow	13	5	8	0.5040625	76	M7_S11	D10	D	10	958	rhizoplane	2.1	13_14	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.502	0	0	0	wet	0				VAL12505818-D10	27.256
1470_ITS	ITS	1470	14.1.11	S11	MeJA	Slow	14	1	11	0.2040625	37.9	M7_S11	E10	E	10	959	rhizoplane	2.1	13_14	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.173	0	0	0	wet	0				VAL12505818-E10	25.331
1471_ITS	ITS	1471	15.4.13	S11	MeJA	Slow	15	4	13	0.4140625	71.7	M7_S11	F10	F	10	960	rhizoplane	2.1	15_16	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	wet	0				VAL12505818-F10	23.804
1472_ITS	ITS	1472	16.4.9	S11	MeJA	Slow	16	4	9	0.2840625	66.7	M7_S11	G10	G	10	961	rhizoplane	2.1	15_16	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.311	0	0	0	wet	0				VAL12505818-G10	26.567
1473_ITS	ITS	1473	1.6.1	S11	SA	Slow	1	6	1	0.2240625	66.8	M7_S11	H10	H	10	962	rhizoplane	2.12	1_2	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.278	0	0	0	wet	0				VAL12505818-H10	25.858
1474_ITS	ITS	1474	2.4.14	S11	SA	Slow	2	4	14	0.4440625	45.6	M7_S11	A11	A	11	963	rhizoplane	2.12	1_2	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.384	0	0	0	wet	0				VAL12505818-A11	24.977
1475_ITS	ITS	1475	3.1.9	S11	SA	Slow	3	1	9	0.4940625	70	M7_S11	B11	B	11	964	rhizoplane	2.12	3_4	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.466	0	0	0	normal	0				VAL12505818-B11	26.5
1476_ITS	ITS	1476	4.3.16	S11	SA	Slow	4	3	16	0.7640625	159.1	M7_S11	C11	C	11	965	rhizoplane	2.12	3_4	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505818-C11	29.067
1477_ITS	ITS	1477	5.6.8	S11	SA	Slow	5	6	8	0.5340625	52.3	M7_S11	D11	D	11	966	rhizoplane	2.12	5_6	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.71	0	0	0	normal	0				VAL12505818-D11	24.584
1478_ITS	ITS	1478	6.6.7	S11	SA	Slow	6	6	7	0.3440625	25.4	M7_S11	E11	E	11	967	rhizoplane	2.12	5_6	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.443	0	0	0	normal	0				VAL12505818-E11	10.079
1479_ITS	ITS	1479	7.4.6	S11	SA	Slow	7	4	6	0.4440625	118.8	M7_S11	F11	F	11	968	rhizoplane	2.12	7_8	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505818-F11	26.285
1480_ITS	ITS	1480	8.6.12	S11	SA	Slow	8	6	12	0.5640625	154.1	M7_S11	G11	G	11	969	rhizoplane	2.12	7_8	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.491	0	0	0	normal	0				VAL12505818-G11	26.805
1481_ITS	ITS	1481	9.1.2	S11	SA	Slow	9	1	2	0.5540625	76	M7_S11	H11	H	11	970	rhizoplane	2.1	9_10	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.352	0	0	0	normal	0				VAL12505818-H11	23.029
1482_ITS	ITS	1482	10.5.17	S11	SA	Slow	10	5	17	0.2640625	62.7	M7_S11	A12	A	12	971	rhizoplane	2.1	9_10	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.337	0	0	0	normal	0				VAL12505818-A12	26.091
1483_ITS	ITS	1483	11.6.3	S11	SA	Slow	11	6	3	0.6340625	57.2	M7_S11	B12	B	12	972	rhizoplane	2.1	11_12	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.599	0	0	0	normal	0				VAL12505818-B12	20.479
1484_ITS	ITS	1484	12.1.13	S11	SA	Slow	12	1	13	0.5440625	59.2	M7_S11	C12	C	12	973	rhizoplane	2.1	11_12	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	wet	0				VAL12505818-C12	22.1
1485_ITS	ITS	1485	13.3.4	S11	SA	Slow	13	3	4	1.6940625	70.6	M7_S11	D12	D	12	974	rhizoplane	2.1	13_14	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.63	0	0	0	normal	0				VAL12505818-D12	21.32
1486_ITS	ITS	1486	14.5.15	S11	SA	Slow	14	5	15	0.5840625	53.6	M7_S11	E12	E	12	975	rhizoplane	2.1	13_14	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.326	0	0	0	normal	0				VAL12505818-E12	24.566
